respID,qID,altID,obsID,price,modelyear,powertrain,brand,Warranty,range,Mileage,ChargingStation,powertrain_Electric,powertrain_Gas,image
882,4,1,3528,43000,3,Electric,Mercedes,No,250,47000,paid,1,0,MB_EQ.jpg
882,4,2,3528,10000,4,Gas,Nissan,Yes,150,13000,NA,0,1,Nissan_Gas.jpg
883,1,1,3529,10000,2,Electric,Mercedes,Yes,150,32000,discounted,1,0,MB_EQ.jpg
883,1,2,3529,37000,1,Gas,Nissan,Yes,150,44000,NA,0,1,Nissan_Gas.jpg
883,2,1,3530,33000,5,Electric,Nissan,Yes,150,13000,free,1,0,Nissan_Leaf.jpg
883,2,2,3530,41000,4,Gas,Nissan,Yes,150,32000,NA,0,1,Nissan_Gas.jpg
883,3,1,3531,50000,4,Electric,Tesla,No,100,11000,discounted,1,0,Tesla_Model_3.jpg
883,3,2,3531,39000,3,Gas,Mercedes,No,250,9000,NA,0,1,MB_C300.jpg
883,4,1,3532,15000,2,Electric,Tesla,No,200,26000,free,1,0,Tesla_Model_3.jpg
883,4,2,3532,28000,4,Gas,Mercedes,No,250,43000,NA,0,1,MB_C300.jpg
884,1,1,3533,28000,3,Electric,Nissan,Yes,150,11000,discounted,1,0,Nissan_Leaf.jpg
884,1,2,3533,16000,3,Gas,Nissan,No,200,7000,NA,0,1,Nissan_Gas.jpg
884,2,1,3534,24000,5,Electric,Nissan,Yes,200,45000,free,1,0,Nissan_Leaf.jpg
884,2,2,3534,34000,3,Gas,Mercedes,Yes,200,23000,NA,0,1,MB_C300.jpg
884,3,1,3535,28000,5,Electric,Nissan,Yes,150,15000,discounted,1,0,Nissan_Leaf.jpg
884,3,2,3535,35000,5,Gas,Tesla,Yes,150,5000,NA,0,1,Tesla_Model_3.jpg
884,4,1,3536,38000,2,Electric,Mercedes,No,200,39000,discounted,1,0,MB_EQ.jpg
884,4,2,3536,39000,5,Gas,Nissan,No,100,22000,NA,0,1,Nissan_Gas.jpg
885,1,1,3537,46000,3,Electric,Mercedes,No,250,12000,free,1,0,MB_EQ.jpg
885,1,2,3537,49000,1,Gas,Tesla,Yes,150,34000,NA,0,1,Tesla_Model_3.jpg
885,2,1,3538,22000,2,Electric,Nissan,Yes,100,41000,discounted,1,0,Nissan_Leaf.jpg
885,2,2,3538,20000,3,Gas,Tesla,No,250,5000,NA,0,1,Tesla_Model_3.jpg
885,3,1,3539,34000,2,Electric,Nissan,Yes,150,18000,discounted,1,0,Nissan_Leaf.jpg
885,3,2,3539,47000,3,Gas,Tesla,Yes,150,34000,NA,0,1,Tesla_Model_3.jpg
885,4,1,3540,18000,1,Electric,Nissan,No,250,10000,free,1,0,Nissan_Leaf.jpg
885,4,2,3540,35000,4,Gas,Nissan,Yes,200,18000,NA,0,1,Nissan_Gas.jpg
886,1,1,3541,44000,2,Electric,Tesla,No,250,6000,discounted,1,0,Tesla_Model_3.jpg
886,1,2,3541,50000,5,Gas,Nissan,Yes,250,35000,NA,0,1,Nissan_Gas.jpg
886,2,1,3542,27000,4,Electric,Nissan,No,150,9000,paid,1,0,Nissan_Leaf.jpg
886,2,2,3542,13000,1,Gas,Tesla,No,150,17000,NA,0,1,Tesla_Model_3.jpg
886,3,1,3543,16000,2,Electric,Nissan,No,250,7000,discounted,1,0,Nissan_Leaf.jpg
886,3,2,3543,38000,1,Gas,Tesla,No,100,5000,NA,0,1,Tesla_Model_3.jpg
886,4,1,3544,29000,5,Electric,Mercedes,No,200,5000,paid,1,0,MB_EQ.jpg
886,4,2,3544,36000,3,Gas,Nissan,Yes,150,24000,NA,0,1,Nissan_Gas.jpg
887,1,1,3545,44000,3,Electric,Nissan,Yes,100,32000,discounted,1,0,Nissan_Leaf.jpg
887,1,2,3545,27000,1,Gas,Tesla,No,100,43000,NA,0,1,Tesla_Model_3.jpg
887,2,1,3546,12000,3,Electric,Tesla,No,250,48000,free,1,0,Tesla_Model_3.jpg
887,2,2,3546,21000,2,Gas,Tesla,Yes,200,37000,NA,0,1,Tesla_Model_3.jpg
887,3,1,3547,30000,4,Electric,Nissan,Yes,100,17000,free,1,0,Nissan_Leaf.jpg
887,3,2,3547,7000,1,Gas,Tesla,No,100,17000,NA,0,1,Tesla_Model_3.jpg
887,4,1,3548,19000,1,Electric,Tesla,No,250,27000,discounted,1,0,Tesla_Model_3.jpg
887,4,2,3548,23000,3,Gas,Tesla,No,250,17000,NA,0,1,Tesla_Model_3.jpg
888,1,1,3549,21000,3,Electric,Mercedes,No,200,13000,paid,1,0,MB_EQ.jpg
888,1,2,3549,8000,2,Gas,Nissan,No,100,9000,NA,0,1,Nissan_Gas.jpg
888,2,1,3550,5000,3,Electric,Mercedes,Yes,100,22000,free,1,0,MB_EQ.jpg
888,2,2,3550,10000,5,Gas,Nissan,No,150,48000,NA,0,1,Nissan_Gas.jpg
888,3,1,3551,41000,5,Electric,Tesla,Yes,200,17000,free,1,0,Tesla_Model_3.jpg
888,3,2,3551,37000,4,Gas,Nissan,No,150,39000,NA,0,1,Nissan_Gas.jpg
888,4,1,3552,13000,5,Electric,Nissan,No,150,12000,discounted,1,0,Nissan_Leaf.jpg
888,4,2,3552,16000,2,Gas,Tesla,No,100,30000,NA,0,1,Tesla_Model_3.jpg
889,1,1,3553,44000,3,Electric,Mercedes,Yes,250,28000,paid,1,0,MB_EQ.jpg
889,1,2,3553,35000,1,Gas,Nissan,No,150,46000,NA,0,1,Nissan_Gas.jpg
889,2,1,3554,47000,5,Electric,Mercedes,Yes,200,23000,discounted,1,0,MB_EQ.jpg
889,2,2,3554,21000,1,Gas,Nissan,No,150,44000,NA,0,1,Nissan_Gas.jpg
889,3,1,3555,37000,5,Electric,Tesla,No,150,23000,discounted,1,0,Tesla_Model_3.jpg
889,3,2,3555,14000,4,Gas,Mercedes,No,100,27000,NA,0,1,MB_C300.jpg
889,4,1,3556,28000,1,Electric,Mercedes,Yes,200,46000,free,1,0,MB_EQ.jpg
889,4,2,3556,28000,3,Gas,Mercedes,No,250,23000,NA,0,1,MB_C300.jpg
890,1,1,3557,22000,5,Electric,Nissan,No,150,49000,free,1,0,Nissan_Leaf.jpg
890,1,2,3557,42000,5,Gas,Mercedes,No,150,9000,NA,0,1,MB_C300.jpg
890,2,1,3558,12000,1,Electric,Nissan,No,100,30000,paid,1,0,Nissan_Leaf.jpg
890,2,2,3558,33000,3,Gas,Tesla,Yes,100,8000,NA,0,1,Tesla_Model_3.jpg
890,3,1,3559,30000,2,Electric,Mercedes,No,200,14000,paid,1,0,MB_EQ.jpg
890,3,2,3559,24000,1,Gas,Tesla,No,250,41000,NA,0,1,Tesla_Model_3.jpg
890,4,1,3560,8000,5,Electric,Nissan,Yes,200,34000,paid,1,0,Nissan_Leaf.jpg
890,4,2,3560,32000,3,Gas,Mercedes,No,150,47000,NA,0,1,MB_C300.jpg
891,1,1,3561,29000,1,Electric,Nissan,Yes,150,39000,paid,1,0,Nissan_Leaf.jpg
891,1,2,3561,48000,1,Gas,Nissan,No,200,12000,NA,0,1,Nissan_Gas.jpg
891,2,1,3562,10000,2,Electric,Mercedes,No,200,44000,paid,1,0,MB_EQ.jpg
891,2,2,3562,27000,2,Gas,Tesla,No,250,20000,NA,0,1,Tesla_Model_3.jpg
891,3,1,3563,36000,5,Electric,Mercedes,Yes,150,8000,paid,1,0,MB_EQ.jpg
891,3,2,3563,50000,1,Gas,Nissan,Yes,200,23000,NA,0,1,Nissan_Gas.jpg
891,4,1,3564,22000,5,Electric,Mercedes,No,100,50000,free,1,0,MB_EQ.jpg
891,4,2,3564,14000,4,Gas,Mercedes,Yes,150,13000,NA,0,1,MB_C300.jpg
892,1,1,3565,46000,1,Electric,Tesla,Yes,100,35000,discounted,1,0,Tesla_Model_3.jpg
892,1,2,3565,7000,3,Gas,Nissan,Yes,150,7000,NA,0,1,Nissan_Gas.jpg
892,2,1,3566,43000,1,Electric,Nissan,No,250,37000,discounted,1,0,Nissan_Leaf.jpg
892,2,2,3566,41000,5,Gas,Tesla,No,250,14000,NA,0,1,Tesla_Model_3.jpg
892,3,1,3567,28000,5,Electric,Mercedes,Yes,250,19000,paid,1,0,MB_EQ.jpg
892,3,2,3567,18000,5,Gas,Mercedes,Yes,200,41000,NA,0,1,MB_C300.jpg
892,4,1,3568,33000,2,Electric,Tesla,Yes,250,46000,discounted,1,0,Tesla_Model_3.jpg
892,4,2,3568,37000,4,Gas,Mercedes,No,250,27000,NA,0,1,MB_C300.jpg
893,1,1,3569,18000,4,Electric,Tesla,No,200,34000,paid,1,0,Tesla_Model_3.jpg
893,1,2,3569,10000,3,Gas,Nissan,No,200,25000,NA,0,1,Nissan_Gas.jpg
893,2,1,3570,41000,3,Electric,Mercedes,No,200,24000,free,1,0,MB_EQ.jpg
893,2,2,3570,9000,3,Gas,Nissan,Yes,100,34000,NA,0,1,Nissan_Gas.jpg
893,3,1,3571,42000,2,Electric,Mercedes,No,200,15000,free,1,0,MB_EQ.jpg
893,3,2,3571,12000,1,Gas,Tesla,Yes,250,38000,NA,0,1,Tesla_Model_3.jpg
893,4,1,3572,29000,3,Electric,Mercedes,Yes,100,50000,free,1,0,MB_EQ.jpg
893,4,2,3572,23000,4,Gas,Nissan,Yes,200,23000,NA,0,1,Nissan_Gas.jpg
894,1,1,3573,35000,2,Electric,Tesla,No,100,37000,discounted,1,0,Tesla_Model_3.jpg
894,1,2,3573,34000,4,Gas,Mercedes,No,150,32000,NA,0,1,MB_C300.jpg
894,2,1,3574,33000,2,Electric,Nissan,Yes,250,23000,discounted,1,0,Nissan_Leaf.jpg
894,2,2,3574,42000,1,Gas,Tesla,No,250,8000,NA,0,1,Tesla_Model_3.jpg
894,3,1,3575,5000,4,Electric,Tesla,No,200,40000,paid,1,0,Tesla_Model_3.jpg
894,3,2,3575,39000,3,Gas,Mercedes,No,250,45000,NA,0,1,MB_C300.jpg
894,4,1,3576,30000,1,Electric,Nissan,No,250,20000,free,1,0,Nissan_Leaf.jpg
894,4,2,3576,25000,4,Gas,Tesla,No,200,49000,NA,0,1,Tesla_Model_3.jpg
895,1,1,3577,17000,3,Electric,Mercedes,No,250,33000,paid,1,0,MB_EQ.jpg
895,1,2,3577,14000,1,Gas,Tesla,Yes,200,33000,NA,0,1,Tesla_Model_3.jpg
895,2,1,3578,36000,2,Electric,Nissan,Yes,200,32000,paid,1,0,Nissan_Leaf.jpg
895,2,2,3578,33000,3,Gas,Tesla,Yes,200,42000,NA,0,1,Tesla_Model_3.jpg
895,3,1,3579,16000,3,Electric,Mercedes,No,250,43000,free,1,0,MB_EQ.jpg
895,3,2,3579,43000,5,Gas,Tesla,Yes,200,20000,NA,0,1,Tesla_Model_3.jpg
895,4,1,3580,32000,3,Electric,Tesla,No,200,29000,discounted,1,0,Tesla_Model_3.jpg
895,4,2,3580,49000,5,Gas,Mercedes,Yes,200,27000,NA,0,1,MB_C300.jpg
896,1,1,3581,49000,1,Electric,Tesla,No,200,5000,paid,1,0,Tesla_Model_3.jpg
896,1,2,3581,49000,1,Gas,Tesla,No,150,49000,NA,0,1,Tesla_Model_3.jpg
896,2,1,3582,11000,4,Electric,Tesla,Yes,200,24000,paid,1,0,Tesla_Model_3.jpg
896,2,2,3582,15000,3,Gas,Tesla,No,250,14000,NA,0,1,Tesla_Model_3.jpg
896,3,1,3583,8000,3,Electric,Mercedes,No,150,13000,discounted,1,0,MB_EQ.jpg
896,3,2,3583,44000,4,Gas,Tesla,Yes,150,45000,NA,0,1,Tesla_Model_3.jpg
896,4,1,3584,5000,4,Electric,Mercedes,No,150,18000,paid,1,0,MB_EQ.jpg
896,4,2,3584,5000,4,Gas,Mercedes,Yes,150,47000,NA,0,1,MB_C300.jpg
897,1,1,3585,14000,1,Electric,Tesla,No,100,11000,paid,1,0,Tesla_Model_3.jpg
897,1,2,3585,11000,4,Gas,Nissan,Yes,100,8000,NA,0,1,Nissan_Gas.jpg
897,2,1,3586,33000,4,Electric,Tesla,No,150,25000,free,1,0,Tesla_Model_3.jpg
897,2,2,3586,32000,2,Gas,Nissan,No,100,21000,NA,0,1,Nissan_Gas.jpg
897,3,1,3587,44000,5,Electric,Nissan,No,150,37000,free,1,0,Nissan_Leaf.jpg
897,3,2,3587,34000,5,Gas,Nissan,Yes,100,29000,NA,0,1,Nissan_Gas.jpg
897,4,1,3588,20000,2,Electric,Tesla,Yes,250,11000,discounted,1,0,Tesla_Model_3.jpg
897,4,2,3588,18000,2,Gas,Mercedes,No,150,13000,NA,0,1,MB_C300.jpg
898,1,1,3589,33000,4,Electric,Tesla,Yes,250,23000,discounted,1,0,Tesla_Model_3.jpg
898,1,2,3589,33000,2,Gas,Tesla,No,200,14000,NA,0,1,Tesla_Model_3.jpg
898,2,1,3590,41000,4,Electric,Mercedes,Yes,250,18000,free,1,0,MB_EQ.jpg
898,2,2,3590,47000,1,Gas,Mercedes,Yes,100,29000,NA,0,1,MB_C300.jpg
898,3,1,3591,36000,4,Electric,Nissan,Yes,200,18000,free,1,0,Nissan_Leaf.jpg
898,3,2,3591,44000,3,Gas,Tesla,Yes,150,12000,NA,0,1,Tesla_Model_3.jpg
898,4,1,3592,12000,2,Electric,Tesla,Yes,250,29000,paid,1,0,Tesla_Model_3.jpg
898,4,2,3592,36000,5,Gas,Mercedes,No,100,16000,NA,0,1,MB_C300.jpg
899,1,1,3593,27000,2,Electric,Mercedes,Yes,200,34000,paid,1,0,MB_EQ.jpg
899,1,2,3593,19000,4,Gas,Mercedes,No,250,11000,NA,0,1,MB_C300.jpg
899,2,1,3594,7000,3,Electric,Tesla,Yes,200,32000,discounted,1,0,Tesla_Model_3.jpg
899,2,2,3594,28000,5,Gas,Mercedes,No,100,33000,NA,0,1,MB_C300.jpg
899,3,1,3595,42000,5,Electric,Mercedes,Yes,100,35000,paid,1,0,MB_EQ.jpg
899,3,2,3595,14000,5,Gas,Nissan,No,100,30000,NA,0,1,Nissan_Gas.jpg
899,4,1,3596,27000,3,Electric,Mercedes,Yes,150,38000,free,1,0,MB_EQ.jpg
899,4,2,3596,6000,1,Gas,Tesla,No,250,41000,NA,0,1,Tesla_Model_3.jpg
900,1,1,3597,22000,5,Electric,Mercedes,Yes,200,11000,discounted,1,0,MB_EQ.jpg
900,1,2,3597,42000,4,Gas,Mercedes,No,250,25000,NA,0,1,MB_C300.jpg
900,2,1,3598,50000,3,Electric,Nissan,No,150,26000,discounted,1,0,Nissan_Leaf.jpg
900,2,2,3598,26000,4,Gas,Nissan,Yes,150,49000,NA,0,1,Nissan_Gas.jpg
900,3,1,3599,23000,5,Electric,Nissan,No,100,37000,free,1,0,Nissan_Leaf.jpg
900,3,2,3599,19000,5,Gas,Tesla,No,150,44000,NA,0,1,Tesla_Model_3.jpg
900,4,1,3600,14000,2,Electric,Tesla,No,100,38000,paid,1,0,Tesla_Model_3.jpg
900,4,2,3600,26000,2,Gas,Tesla,Yes,200,21000,NA,0,1,Tesla_Model_3.jpg
901,1,1,3601,45000,3,Electric,Mercedes,Yes,150,47000,discounted,1,0,MB_EQ.jpg
901,1,2,3601,17000,2,Gas,Nissan,No,200,31000,NA,0,1,Nissan_Gas.jpg
901,2,1,3602,9000,5,Electric,Mercedes,Yes,250,42000,paid,1,0,MB_EQ.jpg
901,2,2,3602,46000,2,Gas,Tesla,Yes,150,50000,NA,0,1,Tesla_Model_3.jpg
901,3,1,3603,19000,5,Electric,Nissan,Yes,200,17000,free,1,0,Nissan_Leaf.jpg
901,3,2,3603,41000,3,Gas,Nissan,No,200,10000,NA,0,1,Nissan_Gas.jpg
901,4,1,3604,14000,5,Electric,Tesla,Yes,100,29000,free,1,0,Tesla_Model_3.jpg
901,4,2,3604,39000,1,Gas,Tesla,No,100,42000,NA,0,1,Tesla_Model_3.jpg
902,1,1,3605,14000,4,Electric,Nissan,Yes,250,26000,paid,1,0,Nissan_Leaf.jpg
902,1,2,3605,46000,3,Gas,Nissan,No,200,13000,NA,0,1,Nissan_Gas.jpg
902,2,1,3606,45000,5,Electric,Mercedes,Yes,250,18000,discounted,1,0,MB_EQ.jpg
902,2,2,3606,6000,2,Gas,Tesla,No,200,42000,NA,0,1,Tesla_Model_3.jpg
902,3,1,3607,6000,5,Electric,Mercedes,No,150,18000,free,1,0,MB_EQ.jpg
902,3,2,3607,15000,4,Gas,Nissan,Yes,100,48000,NA,0,1,Nissan_Gas.jpg
902,4,1,3608,11000,1,Electric,Nissan,Yes,250,24000,discounted,1,0,Nissan_Leaf.jpg
902,4,2,3608,32000,4,Gas,Nissan,Yes,150,17000,NA,0,1,Nissan_Gas.jpg
903,1,1,3609,17000,4,Electric,Mercedes,No,100,13000,discounted,1,0,MB_EQ.jpg
903,1,2,3609,19000,5,Gas,Tesla,No,150,13000,NA,0,1,Tesla_Model_3.jpg
903,2,1,3610,17000,2,Electric,Nissan,No,150,21000,discounted,1,0,Nissan_Leaf.jpg
903,2,2,3610,6000,1,Gas,Nissan,Yes,200,39000,NA,0,1,Nissan_Gas.jpg
903,3,1,3611,44000,5,Electric,Nissan,No,200,48000,discounted,1,0,Nissan_Leaf.jpg
903,3,2,3611,39000,4,Gas,Nissan,Yes,150,24000,NA,0,1,Nissan_Gas.jpg
903,4,1,3612,6000,5,Electric,Tesla,No,250,19000,paid,1,0,Tesla_Model_3.jpg
903,4,2,3612,11000,4,Gas,Nissan,Yes,250,9000,NA,0,1,Nissan_Gas.jpg
904,1,1,3613,48000,2,Electric,Nissan,No,100,35000,free,1,0,Nissan_Leaf.jpg
904,1,2,3613,36000,4,Gas,Mercedes,No,250,49000,NA,0,1,MB_C300.jpg
904,2,1,3614,33000,2,Electric,Mercedes,No,250,44000,paid,1,0,MB_EQ.jpg
904,2,2,3614,18000,2,Gas,Nissan,Yes,150,8000,NA,0,1,Nissan_Gas.jpg
904,3,1,3615,6000,1,Electric,Mercedes,Yes,150,15000,discounted,1,0,MB_EQ.jpg
904,3,2,3615,13000,5,Gas,Tesla,Yes,100,6000,NA,0,1,Tesla_Model_3.jpg
904,4,1,3616,39000,5,Electric,Mercedes,No,100,42000,paid,1,0,MB_EQ.jpg
904,4,2,3616,10000,3,Gas,Nissan,Yes,100,47000,NA,0,1,Nissan_Gas.jpg
905,1,1,3617,17000,4,Electric,Nissan,Yes,200,46000,free,1,0,Nissan_Leaf.jpg
905,1,2,3617,25000,4,Gas,Tesla,Yes,100,40000,NA,0,1,Tesla_Model_3.jpg
905,2,1,3618,32000,3,Electric,Tesla,Yes,250,41000,paid,1,0,Tesla_Model_3.jpg
905,2,2,3618,14000,1,Gas,Tesla,Yes,200,38000,NA,0,1,Tesla_Model_3.jpg
905,3,1,3619,50000,2,Electric,Tesla,No,250,20000,free,1,0,Tesla_Model_3.jpg
905,3,2,3619,20000,4,Gas,Nissan,No,200,32000,NA,0,1,Nissan_Gas.jpg
905,4,1,3620,11000,4,Electric,Nissan,No,200,38000,paid,1,0,Nissan_Leaf.jpg
905,4,2,3620,48000,4,Gas,Nissan,No,100,43000,NA,0,1,Nissan_Gas.jpg
906,1,1,3621,5000,4,Electric,Tesla,No,150,30000,discounted,1,0,Tesla_Model_3.jpg
906,1,2,3621,16000,4,Gas,Mercedes,Yes,250,33000,NA,0,1,MB_C300.jpg
906,2,1,3622,5000,2,Electric,Mercedes,Yes,200,48000,paid,1,0,MB_EQ.jpg
906,2,2,3622,32000,5,Gas,Nissan,No,150,16000,NA,0,1,Nissan_Gas.jpg
906,3,1,3623,49000,5,Electric,Nissan,Yes,250,41000,free,1,0,Nissan_Leaf.jpg
906,3,2,3623,45000,3,Gas,Mercedes,Yes,150,15000,NA,0,1,MB_C300.jpg
906,4,1,3624,50000,3,Electric,Nissan,Yes,200,12000,free,1,0,Nissan_Leaf.jpg
906,4,2,3624,45000,5,Gas,Mercedes,No,100,49000,NA,0,1,MB_C300.jpg
907,1,1,3625,40000,4,Electric,Tesla,Yes,100,31000,discounted,1,0,Tesla_Model_3.jpg
907,1,2,3625,44000,1,Gas,Nissan,No,100,31000,NA,0,1,Nissan_Gas.jpg
907,2,1,3626,18000,3,Electric,Mercedes,No,100,43000,paid,1,0,MB_EQ.jpg
907,2,2,3626,21000,2,Gas,Nissan,No,250,30000,NA,0,1,Nissan_Gas.jpg
907,3,1,3627,9000,1,Electric,Mercedes,Yes,250,13000,free,1,0,MB_EQ.jpg
907,3,2,3627,23000,3,Gas,Tesla,Yes,100,24000,NA,0,1,Tesla_Model_3.jpg
907,4,1,3628,29000,3,Electric,Nissan,No,250,39000,discounted,1,0,Nissan_Leaf.jpg
907,4,2,3628,48000,5,Gas,Nissan,Yes,100,32000,NA,0,1,Nissan_Gas.jpg
908,1,1,3629,22000,5,Electric,Tesla,Yes,100,14000,paid,1,0,Tesla_Model_3.jpg
908,1,2,3629,27000,3,Gas,Tesla,Yes,150,30000,NA,0,1,Tesla_Model_3.jpg
908,2,1,3630,25000,5,Electric,Nissan,Yes,150,38000,paid,1,0,Nissan_Leaf.jpg
908,2,2,3630,12000,4,Gas,Mercedes,No,250,19000,NA,0,1,MB_C300.jpg
908,3,1,3631,5000,5,Electric,Nissan,No,100,9000,paid,1,0,Nissan_Leaf.jpg
908,3,2,3631,7000,5,Gas,Mercedes,Yes,200,21000,NA,0,1,MB_C300.jpg
908,4,1,3632,8000,4,Electric,Mercedes,No,100,6000,free,1,0,MB_EQ.jpg
908,4,2,3632,14000,2,Gas,Nissan,Yes,250,50000,NA,0,1,Nissan_Gas.jpg
909,1,1,3633,15000,1,Electric,Mercedes,Yes,200,48000,free,1,0,MB_EQ.jpg
909,1,2,3633,19000,4,Gas,Nissan,No,250,41000,NA,0,1,Nissan_Gas.jpg
909,2,1,3634,31000,2,Electric,Nissan,Yes,200,30000,discounted,1,0,Nissan_Leaf.jpg
909,2,2,3634,48000,3,Gas,Mercedes,No,150,10000,NA,0,1,MB_C300.jpg
909,3,1,3635,44000,3,Electric,Mercedes,No,150,5000,discounted,1,0,MB_EQ.jpg
909,3,2,3635,47000,1,Gas,Tesla,Yes,100,30000,NA,0,1,Tesla_Model_3.jpg
909,4,1,3636,48000,3,Electric,Mercedes,Yes,250,27000,free,1,0,MB_EQ.jpg
909,4,2,3636,7000,5,Gas,Tesla,Yes,150,46000,NA,0,1,Tesla_Model_3.jpg
910,1,1,3637,26000,2,Electric,Mercedes,No,150,20000,free,1,0,MB_EQ.jpg
910,1,2,3637,17000,5,Gas,Nissan,Yes,100,26000,NA,0,1,Nissan_Gas.jpg
910,2,1,3638,45000,1,Electric,Tesla,Yes,100,31000,paid,1,0,Tesla_Model_3.jpg
910,2,2,3638,40000,4,Gas,Mercedes,No,200,13000,NA,0,1,MB_C300.jpg
910,3,1,3639,41000,3,Electric,Tesla,No,250,23000,free,1,0,Tesla_Model_3.jpg
910,3,2,3639,21000,4,Gas,Tesla,Yes,100,34000,NA,0,1,Tesla_Model_3.jpg
910,4,1,3640,39000,5,Electric,Mercedes,Yes,250,50000,discounted,1,0,MB_EQ.jpg
910,4,2,3640,40000,3,Gas,Tesla,No,100,23000,NA,0,1,Tesla_Model_3.jpg
911,1,1,3641,24000,2,Electric,Nissan,No,100,24000,free,1,0,Nissan_Leaf.jpg
911,1,2,3641,29000,4,Gas,Tesla,Yes,150,42000,NA,0,1,Tesla_Model_3.jpg
911,2,1,3642,40000,2,Electric,Nissan,No,100,37000,free,1,0,Nissan_Leaf.jpg
911,2,2,3642,11000,1,Gas,Nissan,Yes,150,42000,NA,0,1,Nissan_Gas.jpg
911,3,1,3643,17000,4,Electric,Mercedes,Yes,150,40000,paid,1,0,MB_EQ.jpg
911,3,2,3643,20000,5,Gas,Tesla,Yes,100,25000,NA,0,1,Tesla_Model_3.jpg
911,4,1,3644,34000,3,Electric,Nissan,No,150,43000,free,1,0,Nissan_Leaf.jpg
911,4,2,3644,20000,5,Gas,Mercedes,Yes,150,27000,NA,0,1,MB_C300.jpg
912,1,1,3645,45000,2,Electric,Tesla,Yes,100,13000,free,1,0,Tesla_Model_3.jpg
912,1,2,3645,28000,3,Gas,Nissan,No,250,22000,NA,0,1,Nissan_Gas.jpg
912,2,1,3646,36000,3,Electric,Mercedes,No,250,44000,discounted,1,0,MB_EQ.jpg
912,2,2,3646,14000,5,Gas,Tesla,Yes,250,16000,NA,0,1,Tesla_Model_3.jpg
912,3,1,3647,40000,2,Electric,Mercedes,No,250,42000,free,1,0,MB_EQ.jpg
912,3,2,3647,21000,4,Gas,Mercedes,Yes,250,17000,NA,0,1,MB_C300.jpg
912,4,1,3648,41000,1,Electric,Nissan,No,250,12000,discounted,1,0,Nissan_Leaf.jpg
912,4,2,3648,42000,1,Gas,Tesla,Yes,100,50000,NA,0,1,Tesla_Model_3.jpg
913,1,1,3649,24000,1,Electric,Tesla,Yes,150,5000,paid,1,0,Tesla_Model_3.jpg
913,1,2,3649,41000,3,Gas,Mercedes,Yes,100,36000,NA,0,1,MB_C300.jpg
913,2,1,3650,41000,1,Electric,Mercedes,No,100,35000,free,1,0,MB_EQ.jpg
913,2,2,3650,32000,2,Gas,Mercedes,Yes,150,46000,NA,0,1,MB_C300.jpg
913,3,1,3651,17000,4,Electric,Mercedes,No,150,34000,discounted,1,0,MB_EQ.jpg
913,3,2,3651,39000,3,Gas,Nissan,Yes,250,9000,NA,0,1,Nissan_Gas.jpg
913,4,1,3652,18000,2,Electric,Mercedes,Yes,150,42000,paid,1,0,MB_EQ.jpg
913,4,2,3652,16000,2,Gas,Nissan,No,150,29000,NA,0,1,Nissan_Gas.jpg
914,1,1,3653,39000,1,Electric,Nissan,No,100,17000,free,1,0,Nissan_Leaf.jpg
914,1,2,3653,41000,2,Gas,Tesla,No,200,9000,NA,0,1,Tesla_Model_3.jpg
914,2,1,3654,14000,2,Electric,Tesla,No,200,32000,paid,1,0,Tesla_Model_3.jpg
914,2,2,3654,15000,2,Gas,Tesla,No,150,46000,NA,0,1,Tesla_Model_3.jpg
914,3,1,3655,27000,3,Electric,Mercedes,No,250,39000,free,1,0,MB_EQ.jpg
914,3,2,3655,31000,5,Gas,Tesla,No,200,34000,NA,0,1,Tesla_Model_3.jpg
914,4,1,3656,50000,4,Electric,Nissan,Yes,200,8000,paid,1,0,Nissan_Leaf.jpg
914,4,2,3656,28000,1,Gas,Mercedes,No,100,27000,NA,0,1,MB_C300.jpg
915,1,1,3657,7000,4,Electric,Mercedes,No,100,26000,discounted,1,0,MB_EQ.jpg
915,1,2,3657,13000,2,Gas,Nissan,No,150,40000,NA,0,1,Nissan_Gas.jpg
915,2,1,3658,35000,2,Electric,Nissan,No,250,42000,discounted,1,0,Nissan_Leaf.jpg
915,2,2,3658,36000,2,Gas,Nissan,No,200,12000,NA,0,1,Nissan_Gas.jpg
915,3,1,3659,30000,5,Electric,Mercedes,No,250,17000,free,1,0,MB_EQ.jpg
915,3,2,3659,18000,3,Gas,Nissan,No,100,39000,NA,0,1,Nissan_Gas.jpg
915,4,1,3660,15000,2,Electric,Mercedes,No,150,38000,paid,1,0,MB_EQ.jpg
915,4,2,3660,29000,4,Gas,Nissan,Yes,200,16000,NA,0,1,Nissan_Gas.jpg
916,1,1,3661,36000,5,Electric,Tesla,No,200,9000,discounted,1,0,Tesla_Model_3.jpg
916,1,2,3661,46000,2,Gas,Tesla,No,250,24000,NA,0,1,Tesla_Model_3.jpg
916,2,1,3662,34000,3,Electric,Nissan,No,200,32000,discounted,1,0,Nissan_Leaf.jpg
916,2,2,3662,18000,2,Gas,Nissan,No,250,36000,NA,0,1,Nissan_Gas.jpg
916,3,1,3663,17000,3,Electric,Nissan,Yes,250,24000,discounted,1,0,Nissan_Leaf.jpg
916,3,2,3663,14000,1,Gas,Nissan,No,100,10000,NA,0,1,Nissan_Gas.jpg
916,4,1,3664,41000,3,Electric,Mercedes,No,100,27000,discounted,1,0,MB_EQ.jpg
