respID,qID,altID,obsID,price,fuelEconomy,modelyear,powertrain,Warranty,range,Mileage,ChargingStation,powertrain_Electric,powertrain_Gas
4663,1,2,18649,50000,25,2020,Gas,No,0,40000,No Promotion,0,1
4663,1,3,18649,20000,25,2020,Gas,No,0,10000,No Promotion,0,1
4663,2,1,18650,40000,35,2020,Gas,Yes,0,50000,No Promotion,0,1
4663,2,2,18650,15000,0,2017,Electric,Yes,150,40000,Free,1,0
4663,2,3,18650,10000,20,2017,Gas,Yes,0,30000,No Promotion,0,1
4663,3,1,18651,50000,0,2019,Electric,No,200,30000,Discounted,1,0
4663,3,2,18651,40000,35,2017,Gas,No,0,35000,No Promotion,0,1
4663,3,3,18651,20000,0,2016,Electric,Yes,100,30000,No Promotion,1,0
4663,4,1,18652,25000,30,2020,Gas,Yes,0,10000,No Promotion,0,1
4663,4,2,18652,15000,25,2019,Gas,No,0,20000,No Promotion,0,1
4663,4,3,18652,10000,0,2017,Electric,Yes,250,40000,No Promotion,1,0
4664,1,1,18653,15000,15,2015,Gas,Yes,0,35000,No Promotion,0,1
4664,1,2,18653,30000,0,2018,Electric,No,100,45000,Free,1,0
4664,1,3,18653,30000,20,2018,Gas,No,0,5000,No Promotion,0,1
4664,2,1,18654,25000,25,2020,Gas,No,0,35000,No Promotion,0,1
4664,2,2,18654,10000,25,2020,Gas,No,0,30000,No Promotion,0,1
4664,2,3,18654,35000,20,2017,Gas,No,0,40000,No Promotion,0,1
4664,3,1,18655,30000,30,2016,Gas,Yes,0,30000,No Promotion,0,1
4664,3,2,18655,15000,35,2017,Gas,No,0,20000,No Promotion,0,1
4664,3,3,18655,35000,0,2019,Electric,Yes,200,30000,Discounted,1,0
4664,4,1,18656,50000,0,2015,Electric,Yes,100,15000,No Promotion,1,0
4664,4,2,18656,30000,0,2017,Electric,No,100,5000,No Promotion,1,0
4664,4,3,18656,10000,15,2020,Gas,Yes,0,15000,No Promotion,0,1
4665,1,1,18657,10000,15,2018,Gas,No,0,40000,No Promotion,0,1
4665,1,2,18657,30000,15,2020,Gas,Yes,0,35000,No Promotion,0,1
4665,1,3,18657,15000,0,2017,Electric,No,150,30000,No Promotion,1,0
4665,2,1,18658,25000,0,2015,Electric,No,250,45000,Discounted,1,0
4665,2,2,18658,35000,0,2016,Electric,No,250,15000,Discounted,1,0
4665,2,3,18658,45000,0,2017,Electric,Yes,200,30000,No Promotion,1,0
4665,3,1,18659,30000,15,2019,Gas,No,0,35000,No Promotion,0,1
4665,3,2,18659,30000,0,2016,Electric,No,100,30000,No Promotion,1,0
4665,3,3,18659,45000,0,2020,Electric,No,200,10000,No Promotion,1,0
4665,4,1,18660,25000,35,2015,Gas,No,0,30000,No Promotion,0,1
4665,4,2,18660,25000,25,2019,Gas,Yes,0,15000,No Promotion,0,1
4665,4,3,18660,45000,20,2017,Gas,Yes,0,35000,No Promotion,0,1
4666,1,1,18661,45000,15,2019,Gas,No,0,40000,No Promotion,0,1
4666,1,2,18661,50000,15,2016,Gas,Yes,0,5000,No Promotion,0,1
4666,1,3,18661,10000,20,2018,Gas,No,0,5000,No Promotion,0,1
4666,2,1,18662,40000,0,2017,Electric,Yes,100,35000,No Promotion,1,0
4666,2,2,18662,35000,25,2019,Gas,Yes,0,40000,No Promotion,0,1
4666,2,3,18662,35000,25,2017,Gas,No,0,15000,No Promotion,0,1
4666,3,1,18663,25000,15,2020,Gas,No,0,45000,No Promotion,0,1
4666,3,2,18663,35000,0,2019,Electric,Yes,150,20000,Free,1,0
4666,3,3,18663,25000,15,2017,Gas,No,0,30000,No Promotion,0,1
4666,4,1,18664,45000,0,2015,Electric,No,200,5000,Discounted,1,0
4666,4,2,18664,50000,0,2016,Electric,Yes,250,25000,No Promotion,1,0
4666,4,3,18664,25000,0,2017,Electric,Yes,200,40000,Discounted,1,0
4667,1,1,18665,40000,0,2016,Electric,No,250,45000,No Promotion,1,0
4667,1,2,18665,10000,0,2019,Electric,No,200,45000,Discounted,1,0
4667,1,3,18665,10000,20,2016,Gas,Yes,0,20000,No Promotion,0,1
4667,2,1,18666,35000,20,2018,Gas,Yes,0,30000,No Promotion,0,1
4667,2,2,18666,20000,0,2019,Electric,Yes,250,15000,No Promotion,1,0
4667,2,3,18666,15000,0,2019,Electric,Yes,250,20000,No Promotion,1,0
4667,3,1,18667,45000,15,2015,Gas,No,0,35000,No Promotion,0,1
4667,3,2,18667,15000,30,2020,Gas,No,0,25000,No Promotion,0,1
4667,3,3,18667,10000,35,2016,Gas,Yes,0,35000,No Promotion,0,1
4667,4,1,18668,25000,0,2018,Electric,No,100,50000,No Promotion,1,0
4667,4,2,18668,50000,20,2016,Gas,Yes,0,45000,No Promotion,0,1
4667,4,3,18668,25000,0,2018,Electric,Yes,100,5000,Discounted,1,0
4668,1,1,18669,50000,30,2018,Gas,Yes,0,10000,No Promotion,0,1
4668,1,2,18669,35000,0,2018,Electric,No,150,25000,Discounted,1,0
4668,1,3,18669,30000,35,2016,Gas,No,0,35000,No Promotion,0,1
4668,2,1,18670,45000,25,2019,Gas,No,0,45000,No Promotion,0,1
4668,2,2,18670,35000,25,2019,Gas,No,0,50000,No Promotion,0,1
4668,2,3,18670,45000,0,2020,Electric,No,100,45000,No Promotion,1,0
4668,3,1,18671,20000,15,2020,Gas,No,0,10000,No Promotion,0,1
4668,3,2,18671,45000,0,2015,Electric,Yes,200,40000,No Promotion,1,0
4668,3,3,18671,15000,0,2019,Electric,No,150,30000,No Promotion,1,0
4668,4,1,18672,25000,30,2019,Gas,Yes,0,50000,No Promotion,0,1
4668,4,2,18672,50000,35,2016,Gas,No,0,50000,No Promotion,0,1
4668,4,3,18672,45000,0,2019,Electric,Yes,100,30000,Discounted,1,0
4669,1,1,18673,45000,35,2016,Gas,Yes,0,15000,No Promotion,0,1
4669,1,2,18673,20000,0,2015,Electric,No,100,10000,Discounted,1,0
4669,1,3,18673,45000,25,2018,Gas,Yes,0,45000,No Promotion,0,1
4669,2,1,18674,20000,25,2017,Gas,No,0,20000,No Promotion,0,1
4669,2,2,18674,35000,35,2016,Gas,No,0,35000,No Promotion,0,1
4669,2,3,18674,50000,30,2019,Gas,No,0,40000,No Promotion,0,1
4669,3,1,18675,10000,35,2020,Gas,No,0,50000,No Promotion,0,1
4669,3,2,18675,35000,30,2018,Gas,No,0,50000,No Promotion,0,1
4669,3,3,18675,50000,15,2017,Gas,Yes,0,30000,No Promotion,0,1
4669,4,1,18676,15000,30,2020,Gas,Yes,0,45000,No Promotion,0,1
4669,4,2,18676,25000,30,2015,Gas,No,0,20000,No Promotion,0,1
4669,4,3,18676,35000,35,2018,Gas,No,0,20000,No Promotion,0,1
4670,1,1,18677,30000,0,2017,Electric,No,150,25000,Discounted,1,0
4670,1,2,18677,35000,35,2020,Gas,Yes,0,40000,No Promotion,0,1
4670,1,3,18677,50000,25,2018,Gas,No,0,50000,No Promotion,0,1
4670,2,1,18678,40000,35,2017,Gas,No,0,40000,No Promotion,0,1
4670,2,2,18678,15000,15,2017,Gas,Yes,0,25000,No Promotion,0,1
4670,2,3,18678,45000,0,2020,Electric,Yes,100,40000,No Promotion,1,0
4670,3,1,18679,10000,0,2018,Electric,Yes,250,10000,Free,1,0
4670,3,2,18679,10000,0,2018,Electric,No,150,30000,No Promotion,1,0
4670,3,3,18679,45000,35,2015,Gas,Yes,0,30000,No Promotion,0,1
4670,4,1,18680,15000,30,2019,Gas,Yes,0,30000,No Promotion,0,1
4670,4,2,18680,25000,0,2018,Electric,No,150,40000,Discounted,1,0
4670,4,3,18680,10000,0,2018,Electric,Yes,200,30000,Discounted,1,0
4671,1,1,18681,25000,25,2017,Gas,Yes,0,30000,No Promotion,0,1
4671,1,2,18681,50000,0,2019,Electric,No,150,35000,Discounted,1,0
4671,1,3,18681,40000,0,2019,Electric,Yes,100,50000,No Promotion,1,0
4671,2,1,18682,40000,0,2016,Electric,Yes,150,40000,Free,1,0
4671,2,2,18682,50000,0,2019,Electric,No,250,30000,No Promotion,1,0
4671,2,3,18682,30000,0,2019,Electric,No,150,25000,Free,1,0
4671,3,1,18683,15000,0,2015,Electric,No,150,25000,Free,1,0
4671,3,2,18683,15000,25,2016,Gas,No,0,15000,No Promotion,0,1
4671,3,3,18683,10000,15,2019,Gas,No,0,40000,No Promotion,0,1
4671,4,1,18684,45000,35,2020,Gas,Yes,0,15000,No Promotion,0,1
4671,4,2,18684,10000,0,2019,Electric,Yes,250,20000,Discounted,1,0
4671,4,3,18684,10000,0,2019,Electric,Yes,100,10000,No Promotion,1,0
4672,1,1,18685,40000,0,2015,Electric,No,100,20000,Discounted,1,0
4672,1,2,18685,45000,35,2018,Gas,No,0,35000,No Promotion,0,1
4672,1,3,18685,15000,35,2017,Gas,No,0,40000,No Promotion,0,1
4672,2,1,18686,45000,20,2019,Gas,Yes,0,50000,No Promotion,0,1
4672,2,2,18686,40000,25,2020,Gas,No,0,25000,No Promotion,0,1
4672,2,3,18686,25000,0,2015,Electric,Yes,100,45000,Discounted,1,0
4672,3,1,18687,50000,20,2019,Gas,No,0,25000,No Promotion,0,1
4672,3,2,18687,25000,25,2017,Gas,Yes,0,50000,No Promotion,0,1
4672,3,3,18687,20000,30,2016,Gas,Yes,0,30000,No Promotion,0,1
4672,4,1,18688,45000,20,2018,Gas,No,0,40000,No Promotion,0,1
4672,4,2,18688,25000,0,2016,Electric,No,150,45000,No Promotion,1,0
4672,4,3,18688,10000,30,2016,Gas,No,0,25000,No Promotion,0,1
4673,1,1,18689,15000,25,2020,Gas,No,0,35000,No Promotion,0,1
4673,1,2,18689,45000,25,2017,Gas,No,0,30000,No Promotion,0,1
4673,1,3,18689,30000,25,2019,Gas,No,0,30000,No Promotion,0,1
4673,2,1,18690,20000,15,2019,Gas,No,0,15000,No Promotion,0,1
4673,2,2,18690,50000,25,2018,Gas,No,0,30000,No Promotion,0,1
4673,2,3,18690,30000,30,2018,Gas,Yes,0,35000,No Promotion,0,1
4673,3,1,18691,45000,0,2019,Electric,Yes,200,5000,Free,1,0
4673,3,2,18691,50000,35,2016,Gas,No,0,30000,No Promotion,0,1
4673,3,3,18691,25000,0,2019,Electric,Yes,250,25000,Discounted,1,0
4673,4,1,18692,45000,30,2018,Gas,No,0,5000,No Promotion,0,1
4673,4,2,18692,50000,0,2016,Electric,No,250,40000,Free,1,0
4673,4,3,18692,15000,20,2019,Gas,Yes,0,40000,No Promotion,0,1
4674,1,1,18693,45000,0,2015,Electric,Yes,100,20000,No Promotion,1,0
4674,1,2,18693,30000,0,2015,Electric,No,250,25000,Discounted,1,0
4674,1,3,18693,50000,0,2017,Electric,Yes,250,40000,Discounted,1,0
4674,2,1,18694,25000,0,2017,Electric,No,150,15000,Discounted,1,0
4674,2,2,18694,15000,0,2016,Electric,Yes,250,35000,Free,1,0
4674,2,3,18694,10000,25,2016,Gas,No,0,35000,No Promotion,0,1
4674,3,1,18695,15000,0,2017,Electric,Yes,200,25000,No Promotion,1,0
4674,3,2,18695,50000,0,2020,Electric,Yes,150,15000,No Promotion,1,0
4674,3,3,18695,40000,0,2020,Electric,No,250,25000,No Promotion,1,0
4674,4,1,18696,15000,0,2016,Electric,No,150,40000,Discounted,1,0
4674,4,2,18696,35000,0,2016,Electric,Yes,150,35000,Free,1,0
4674,4,3,18696,10000,0,2019,Electric,No,200,50000,Discounted,1,0
4675,1,1,18697,10000,25,2020,Gas,No,0,40000,No Promotion,0,1
4675,1,2,18697,35000,30,2015,Gas,No,0,50000,No Promotion,0,1
4675,1,3,18697,30000,25,2019,Gas,No,0,30000,No Promotion,0,1
4675,2,1,18698,50000,20,2016,Gas,Yes,0,30000,No Promotion,0,1
4675,2,2,18698,35000,35,2017,Gas,No,0,25000,No Promotion,0,1
4675,2,3,18698,40000,0,2017,Electric,Yes,250,45000,Free,1,0
4675,3,1,18699,10000,35,2019,Gas,Yes,0,45000,No Promotion,0,1
4675,3,2,18699,35000,0,2018,Electric,No,150,10000,Free,1,0
4675,3,3,18699,35000,25,2016,Gas,Yes,0,45000,No Promotion,0,1
4675,4,1,18700,40000,25,2017,Gas,No,0,45000,No Promotion,0,1
4675,4,2,18700,25000,20,2019,Gas,No,0,45000,No Promotion,0,1
4675,4,3,18700,30000,20,2019,Gas,No,0,50000,No Promotion,0,1
4676,1,1,18701,10000,20,2018,Gas,No,0,5000,No Promotion,0,1
4676,1,2,18701,35000,0,2015,Electric,Yes,250,35000,Discounted,1,0
4676,1,3,18701,30000,0,2015,Electric,Yes,150,40000,No Promotion,1,0
4676,2,1,18702,35000,0,2015,Electric,No,250,15000,Free,1,0
4676,2,2,18702,40000,25,2016,Gas,Yes,0,35000,No Promotion,0,1
4676,2,3,18702,30000,35,2015,Gas,Yes,0,20000,No Promotion,0,1
4676,3,1,18703,40000,20,2016,Gas,No,0,30000,No Promotion,0,1
4676,3,2,18703,10000,20,2015,Gas,No,0,25000,No Promotion,0,1
4676,3,3,18703,30000,0,2020,Electric,Yes,250,35000,Free,1,0
4676,4,1,18704,20000,15,2018,Gas,No,0,30000,No Promotion,0,1
4676,4,2,18704,35000,0,2017,Electric,No,100,10000,No Promotion,1,0
4676,4,3,18704,25000,15,2018,Gas,No,0,5000,No Promotion,0,1
4677,1,1,18705,35000,30,2015,Gas,Yes,0,25000,No Promotion,0,1
4677,1,2,18705,10000,0,2020,Electric,No,100,15000,Discounted,1,0
4677,1,3,18705,20000,15,2019,Gas,No,0,20000,No Promotion,0,1
4677,2,1,18706,40000,35,2018,Gas,Yes,0,15000,No Promotion,0,1
4677,2,2,18706,40000,0,2019,Electric,No,100,25000,Free,1,0
4677,2,3,18706,15000,0,2018,Electric,Yes,150,50000,No Promotion,1,0
4677,3,1,18707,10000,0,2018,Electric,No,250,30000,Free,1,0
4677,3,2,18707,15000,0,2020,Electric,Yes,100,30000,Discounted,1,0
4677,3,3,18707,35000,0,2018,Electric,Yes,150,45000,No Promotion,1,0
4677,4,1,18708,50000,0,2016,Electric,Yes,100,30000,Discounted,1,0
4677,4,2,18708,50000,0,2016,Electric,Yes,100,25000,Free,1,0
4677,4,3,18708,35000,0,2015,Electric,Yes,100,35000,Free,1,0
4678,1,1,18709,45000,0,2015,Electric,Yes,100,15000,Free,1,0
4678,1,2,18709,40000,0,2018,Electric,No,100,40000,No Promotion,1,0
4678,1,3,18709,45000,0,2015,Electric,No,200,25000,Free,1,0
4678,2,1,18710,20000,0,2017,Electric,Yes,200,40000,No Promotion,1,0
4678,2,2,18710,20000,0,2020,Electric,No,150,15000,No Promotion,1,0
4678,2,3,18710,20000,0,2018,Electric,Yes,100,20000,No Promotion,1,0
4678,3,1,18711,10000,15,2019,Gas,Yes,0,25000,No Promotion,0,1
4678,3,2,18711,25000,25,2020,Gas,Yes,0,50000,No Promotion,0,1
4678,3,3,18711,15000,30,2016,Gas,Yes,0,15000,No Promotion,0,1
4678,4,1,18712,35000,0,2018,Electric,No,250,20000,Free,1,0
4678,4,2,18712,45000,0,2018,Electric,Yes,100,5000,No Promotion,1,0
4678,4,3,18712,35000,20,2017,Gas,No,0,45000,No Promotion,0,1
4679,1,1,18713,35000,20,2019,Gas,Yes,0,45000,No Promotion,0,1
4679,1,2,18713,20000,35,2015,Gas,Yes,0,35000,No Promotion,0,1
4679,1,3,18713,50000,35,2019,Gas,Yes,0,35000,No Promotion,0,1
4679,2,1,18714,50000,0,2016,Electric,No,250,10000,Discounted,1,0
4679,2,2,18714,30000,0,2016,Electric,Yes,200,20000,Discounted,1,0
4679,2,3,18714,25000,20,2018,Gas,Yes,0,20000,No Promotion,0,1
4679,3,1,18715,45000,30,2017,Gas,No,0,5000,No Promotion,0,1
4679,3,2,18715,15000,30,2016,Gas,No,0,45000,No Promotion,0,1
4679,3,3,18715,15000,0,2016,Electric,Yes,250,35000,No Promotion,1,0
4679,4,1,18716,30000,35,2018,Gas,No,0,35000,No Promotion,0,1
4679,4,2,18716,30000,0,2015,Electric,No,250,25000,Discounted,1,0
4679,4,3,18716,15000,25,2019,Gas,Yes,0,40000,No Promotion,0,1
4680,1,1,18717,10000,0,2019,Electric,No,200,5000,Discounted,1,0
4680,1,2,18717,25000,20,2019,Gas,Yes,0,10000,No Promotion,0,1
4680,1,3,18717,40000,0,2018,Electric,Yes,200,45000,Discounted,1,0
4680,2,1,18718,40000,0,2015,Electric,No,150,50000,Discounted,1,0
4680,2,2,18718,25000,20,2017,Gas,No,0,15000,No Promotion,0,1
4680,2,3,18718,45000,0,2015,Electric,Yes,200,30000,Discounted,1,0
4680,3,1,18719,40000,0,2015,Electric,Yes,250,10000,Discounted,1,0
4680,3,2,18719,20000,35,2015,Gas,No,0,5000,No Promotion,0,1
4680,3,3,18719,50000,0,2017,Electric,No,200,5000,Free,1,0
4680,4,1,18720,30000,15,2017,Gas,Yes,0,5000,No Promotion,0,1
4680,4,2,18720,50000,0,2018,Electric,Yes,250,15000,No Promotion,1,0
4680,4,3,18720,40000,20,2016,Gas,No,0,50000,No Promotion,0,1
4681,1,1,18721,20000,30,2018,Gas,No,0,30000,No Promotion,0,1
4681,1,2,18721,40000,0,2017,Electric,Yes,100,35000,Discounted,1,0
4681,1,3,18721,10000,30,2018,Gas,No,0,20000,No Promotion,0,1
4681,2,1,18722,45000,30,2018,Gas,No,0,50000,No Promotion,0,1
4681,2,2,18722,25000,0,2019,Electric,No,150,40000,Free,1,0
4681,2,3,18722,15000,0,2016,Electric,Yes,150,45000,No Promotion,1,0
4681,3,1,18723,45000,30,2018,Gas,Yes,0,20000,No Promotion,0,1
4681,3,2,18723,40000,30,2015,Gas,Yes,0,5000,No Promotion,0,1
4681,3,3,18723,30000,15,2019,Gas,No,0,10000,No Promotion,0,1
4681,4,1,18724,25000,25,2019,Gas,No,0,25000,No Promotion,0,1
4681,4,2,18724,20000,0,2020,Electric,No,200,40000,No Promotion,1,0
4681,4,3,18724,35000,0,2016,Electric,No,150,20000,No Promotion,1,0
4682,1,1,18725,35000,35,2018,Gas,Yes,0,5000,No Promotion,0,1
4682,1,2,18725,15000,15,2018,Gas,No,0,20000,No Promotion,0,1
4682,1,3,18725,10000,35,2016,Gas,Yes,0,5000,No Promotion,0,1
4682,2,1,18726,10000,25,2017,Gas,No,0,35000,No Promotion,0,1
4682,2,2,18726,15000,25,2019,Gas,Yes,0,20000,No Promotion,0,1
4682,2,3,18726,40000,15,2015,Gas,Yes,0,10000,No Promotion,0,1
4682,3,1,18727,30000,0,2019,Electric,No,100,50000,Discounted,1,0
4682,3,2,18727,25000,0,2018,Electric,No,150,10000,No Promotion,1,0
4682,3,3,18727,15000,20,2020,Gas,Yes,0,45000,No Promotion,0,1
4682,4,1,18728,40000,0,2019,Electric,Yes,250,10000,Free,1,0
4682,4,2,18728,25000,15,2019,Gas,No,0,30000,No Promotion,0,1
4682,4,3,18728,20000,30,2019,Gas,Yes,0,45000,No Promotion,0,1
4683,1,1,18729,45000,0,2019,Electric,Yes,200,15000,Free,1,0
4683,1,2,18729,30000,25,2017,Gas,Yes,0,20000,No Promotion,0,1
4683,1,3,18729,15000,0,2015,Electric,No,150,40000,No Promotion,1,0
4683,2,1,18730,50000,0,2015,Electric,Yes,250,50000,Discounted,1,0
4683,2,2,18730,30000,0,2016,Electric,Yes,250,25000,Free,1,0
4683,2,3,18730,25000,20,2017,Gas,No,0,20000,No Promotion,0,1
4683,3,1,18731,15000,0,2017,Electric,No,250,20000,Discounted,1,0
4683,3,2,18731,50000,25,2019,Gas,Yes,0,5000,No Promotion,0,1
4683,3,3,18731,25000,0,2016,Electric,No,250,35000,Discounted,1,0
4683,4,1,18732,25000,35,2015,Gas,No,0,20000,No Promotion,0,1
4683,4,2,18732,25000,20,2018,Gas,No,0,50000,No Promotion,0,1
4683,4,3,18732,25000,25,2018,Gas,No,0,25000,No Promotion,0,1
4684,1,1,18733,25000,20,2015,Gas,Yes,0,35000,No Promotion,0,1
4684,1,2,18733,45000,20,2016,Gas,Yes,0,10000,No Promotion,0,1
4684,1,3,18733,25000,0,2017,Electric,No,150,40000,Free,1,0
4684,2,1,18734,35000,0,2018,Electric,Yes,250,40000,Free,1,0
4684,2,2,18734,35000,0,2017,Electric,No,150,40000,Free,1,0
4684,2,3,18734,30000,25,2020,Gas,No,0,10000,No Promotion,0,1
4684,3,1,18735,40000,25,2017,Gas,Yes,0,35000,No Promotion,0,1
4684,3,2,18735,10000,20,2017,Gas,No,0,40000,No Promotion,0,1
4684,3,3,18735,35000,0,2015,Electric,Yes,100,40000,Free,1,0
4684,4,1,18736,35000,0,2018,Electric,No,200,25000,Free,1,0
4684,4,2,18736,35000,0,2016,Electric,Yes,250,40000,No Promotion,1,0
4684,4,3,18736,35000,15,2017,Gas,No,0,15000,No Promotion,0,1
4685,1,1,18737,10000,20,2017,Gas,No,0,45000,No Promotion,0,1
4685,1,2,18737,40000,0,2018,Electric,No,200,35000,Discounted,1,0
4685,1,3,18737,45000,0,2016,Electric,No,100,25000,Free,1,0
4685,2,1,18738,50000,25,2019,Gas,Yes,0,20000,No Promotion,0,1
4685,2,2,18738,25000,35,2017,Gas,Yes,0,30000,No Promotion,0,1
4685,2,3,18738,10000,0,2020,Electric,Yes,250,30000,No Promotion,1,0
4685,3,1,18739,50000,15,2015,Gas,No,0,20000,No Promotion,0,1
4685,3,2,18739,45000,35,2019,Gas,Yes,0,5000,No Promotion,0,1
4685,3,3,18739,15000,20,2017,Gas,Yes,0,40000,No Promotion,0,1
4685,4,1,18740,20000,0,2020,Electric,No,200,50000,Free,1,0
4685,4,2,18740,25000,0,2015,Electric,Yes,200,30000,Free,1,0
4685,4,3,18740,20000,0,2017,Electric,Yes,150,15000,No Promotion,1,0
4686,1,1,18741,25000,0,2017,Electric,Yes,250,40000,No Promotion,1,0
4686,1,2,18741,50000,0,2018,Electric,Yes,200,10000,Discounted,1,0
4686,1,3,18741,30000,0,2016,Electric,No,250,35000,Free,1,0
4686,2,1,18742,35000,15,2018,Gas,No,0,20000,No Promotion,0,1
4686,2,2,18742,35000,30,2018,Gas,No,0,5000,No Promotion,0,1
4686,2,3,18742,10000,35,2018,Gas,No,0,25000,No Promotion,0,1
4686,3,1,18743,10000,25,2020,Gas,Yes,0,15000,No Promotion,0,1
4686,3,2,18743,50000,0,2016,Electric,Yes,150,10000,Discounted,1,0
4686,3,3,18743,50000,0,2018,Electric,Yes,150,45000,Discounted,1,0
4686,4,1,18744,15000,0,2018,Electric,No,100,45000,Discounted,1,0
4686,4,2,18744,30000,0,2018,Electric,Yes,150,25000,No Promotion,1,0
4686,4,3,18744,25000,0,2019,Electric,Yes,200,25000,Discounted,1,0
4687,1,1,18745,50000,20,2019,Gas,Yes,0,35000,No Promotion,0,1
4687,1,2,18745,10000,0,2015,Electric,No,150,25000,Discounted,1,0
4687,1,3,18745,30000,25,2017,Gas,No,0,20000,No Promotion,0,1
4687,2,1,18746,15000,30,2017,Gas,Yes,0,45000,No Promotion,0,1
4687,2,2,18746,15000,0,2017,Electric,Yes,200,20000,No Promotion,1,0
4687,2,3,18746,10000,35,2018,Gas,No,0,5000,No Promotion,0,1
4687,3,1,18747,10000,0,2018,Electric,Yes,250,5000,Free,1,0
4687,3,2,18747,50000,0,2019,Electric,No,200,10000,Free,1,0
4687,3,3,18747,40000,25,2020,Gas,No,0,25000,No Promotion,0,1
4687,4,1,18748,15000,0,2017,Electric,No,250,30000,Discounted,1,0
4687,4,2,18748,40000,0,2019,Electric,No,250,10000,No Promotion,1,0
4687,4,3,18748,25000,0,2018,Electric,Yes,200,25000,Discounted,1,0
4688,1,1,18749,40000,20,2015,Gas,No,0,10000,No Promotion,0,1
4688,1,2,18749,25000,0,2018,Electric,No,100,50000,Discounted,1,0
4688,1,3,18749,35000,0,2018,Electric,Yes,100,25000,Discounted,1,0
4688,2,1,18750,10000,0,2020,Electric,Yes,250,45000,No Promotion,1,0
4688,2,2,18750,50000,0,2016,Electric,No,150,50000,No Promotion,1,0
4688,2,3,18750,25000,0,2019,Electric,Yes,150,50000,No Promotion,1,0
4688,3,1,18751,30000,20,2018,Gas,Yes,0,40000,No Promotion,0,1
4688,3,2,18751,40000,0,2016,Electric,Yes,100,5000,Free,1,0
4688,3,3,18751,15000,15,2018,Gas,No,0,20000,No Promotion,0,1
4688,4,1,18752,40000,25,2016,Gas,No,0,30000,No Promotion,0,1
4688,4,2,18752,25000,0,2017,Electric,Yes,200,35000,Free,1,0
4688,4,3,18752,25000,35,2018,Gas,Yes,0,5000,No Promotion,0,1
4689,1,1,18753,10000,25,2020,Gas,Yes,0,30000,No Promotion,0,1
4689,1,2,18753,20000,35,2017,Gas,No,0,10000,No Promotion,0,1
4689,1,3,18753,40000,15,2020,Gas,Yes,0,45000,No Promotion,0,1
4689,2,1,18754,30000,20,2020,Gas,No,0,30000,No Promotion,0,1
4689,2,2,18754,25000,0,2016,Electric,Yes,100,35000,Discounted,1,0
4689,2,3,18754,50000,0,2018,Electric,No,100,40000,Free,1,0
4689,3,1,18755,50000,0,2019,Electric,No,150,25000,Discounted,1,0
4689,3,2,18755,45000,0,2016,Electric,No,150,40000,Free,1,0
4689,3,3,18755,45000,20,2016,Gas,Yes,0,20000,No Promotion,0,1
4689,4,1,18756,35000,0,2020,Electric,No,150,35000,Discounted,1,0
4689,4,2,18756,50000,25,2017,Gas,Yes,0,15000,No Promotion,0,1
4689,4,3,18756,50000,35,2020,Gas,Yes,0,40000,No Promotion,0,1
4690,1,1,18757,20000,0,2019,Electric,Yes,150,30000,Free,1,0
4690,1,2,18757,30000,35,2016,Gas,No,0,20000,No Promotion,0,1
4690,1,3,18757,50000,0,2015,Electric,No,150,15000,Free,1,0
4690,2,1,18758,35000,0,2020,Electric,Yes,150,15000,No Promotion,1,0
4690,2,2,18758,20000,0,2020,Electric,Yes,150,20000,Free,1,0
4690,2,3,18758,50000,15,2020,Gas,No,0,5000,No Promotion,0,1
4690,3,1,18759,20000,0,2015,Electric,No,150,25000,Free,1,0
4690,3,2,18759,10000,15,2019,Gas,Yes,0,35000,No Promotion,0,1
4690,3,3,18759,45000,30,2017,Gas,Yes,0,35000,No Promotion,0,1
4690,4,1,18760,35000,0,2016,Electric,Yes,200,15000,No Promotion,1,0
4690,4,2,18760,10000,0,2015,Electric,No,100,5000,No Promotion,1,0
4690,4,3,18760,30000,15,2017,Gas,Yes,0,5000,No Promotion,0,1
4691,1,1,18761,15000,30,2015,Gas,No,0,35000,No Promotion,0,1
4691,1,2,18761,25000,0,2015,Electric,Yes,100,15000,Free,1,0
4691,1,3,18761,25000,0,2017,Electric,Yes,200,35000,No Promotion,1,0
4691,2,1,18762,25000,25,2015,Gas,Yes,0,40000,No Promotion,0,1
4691,2,2,18762,30000,35,2015,Gas,Yes,0,25000,No Promotion,0,1
4691,2,3,18762,40000,0,2015,Electric,No,200,45000,No Promotion,1,0
4691,3,1,18763,50000,0,2016,Electric,Yes,100,15000,Free,1,0
4691,3,2,18763,15000,0,2016,Electric,No,100,40000,Discounted,1,0
4691,3,3,18763,45000,15,2017,Gas,Yes,0,15000,No Promotion,0,1
4691,4,1,18764,35000,25,2017,Gas,No,0,10000,No Promotion,0,1
4691,4,2,18764,35000,35,2017,Gas,Yes,0,30000,No Promotion,0,1
4691,4,3,18764,10000,20,2019,Gas,Yes,0,25000,No Promotion,0,1
4692,1,1,18765,35000,30,2020,Gas,Yes,0,40000,No Promotion,0,1
4692,1,2,18765,45000,25,2017,Gas,No,0,25000,No Promotion,0,1
4692,1,3,18765,35000,0,2019,Electric,No,250,15000,No Promotion,1,0
4692,2,1,18766,30000,0,2015,Electric,No,200,35000,No Promotion,1,0
4692,2,2,18766,35000,0,2016,Electric,Yes,250,25000,Discounted,1,0
4692,2,3,18766,30000,0,2019,Electric,Yes,200,10000,Free,1,0
